sample_id,best_cost,random,seed,encode_deterministic,encoded_z,alpha,pred_cost,mean_cost,true_mean_cost,important_dim,unit_coefficients
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]","[0.0, 1.0, 2.0]","[11.302807807922363, 11.996000289916992, 12.689191818237305]",10.271842279638125,2.7163166666666668e-05,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]",[3.0],[13.382383346557617],10.09245014205027,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]",[4.0],[14.075575828552246],10.036905426307785,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]",[5.0],[14.768767356872559],9.85943114804798,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]",[6.0],[15.461958885192871],9.698491206818604,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]",[7.0],[16.1551513671875],9.646531474164947,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]","[8.0, 9.0]","[16.848342895507812, 17.541534423828125]",9.601579026490805,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.2514067888259888, 0.22381502389907837, -2.83062481880188, -2.234400749206543, 1.393049716949463, 0.45685359835624695, -0.12319204211235046, -1.4742380380630493, 0.4366968870162964, -0.5395066738128662, 0.07286372780799866, -2.7221927642822266, 1.73822021484375, -1.2780077457427979, 2.3904576301574707, 2.475067377090454, 2.649205207824707, 1.5653655529022217, -1.8250548839569092, -0.47655147314071655, -1.0867253541946411, -2.6712794303894043, -0.4246631860733032, 0.1907820850610733, 1.1500409841537476, 0.16744232177734375, -2.417649030685425, -1.50931715965271, 1.5242670774459839, -0.15497955679893494, -1.6676898002624512, 0.17177599668502808, 0.09080737829208374, 1.5155565738677979, 1.399674892425537, -0.10355473309755325, -2.2871944904327393, -1.2341644763946533, 0.9848310947418213, 1.3402373790740967, 1.8971844911575317, 0.8908443450927734, 3.036144733428955, 1.920412302017212, 2.062472105026245, 2.067898988723755, -0.4561486542224884, 1.5139150619506836, 0.9072573184967041, -0.7087544202804565, 1.552037239074707, -0.9275614619255066, -1.5555027723312378, 0.4855726957321167, 0.5354698896408081, 1.089911699295044, 1.0622814893722534, -1.7735052108764648, -0.0631801187992096, -0.7245078682899475, -0.03857247158885002, 1.1009973287582397, -1.8134617805480957, -0.7709299325942993]",[10.0],[18.234725952148438],9.098437836195243,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[0.0],[10.874382972717285],9.440485754711354,10.513648669041254,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[1.0],[11.567574501037598],9.713093621827877,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[2.0],[12.260767936706543],10.35678996492291,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[3.0],[12.953958511352539],9.85660197352426,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[4.0],[13.647150039672852],10.142262046229902,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[5.0],[14.340341567993164],10.106982338485567,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[6.0],[15.033534049987793],9.722273618610103,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[7.0],[15.726726531982422],9.696868008631546,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,"[8.0, 9.0]","[16.419918060302734, 17.113109588623047]",9.601507791661877,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,true,,[10.0],[17.80630111694336],9.099960423710042,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9858766794204712, 0.022454433143138885, -2.564624309539795, -1.9969221353530884, 1.313017725944519, 0.8871160745620728, -0.7466192245483398, -1.0277880430221558, 0.20279769599437714, -0.29355567693710327, -0.5156157612800598, -1.7551379203796387, 0.6985540986061096, -1.6552542448043823, 2.0810093879699707, 2.4960992336273193, 2.3096518516540527, 1.84353506565094, -1.3912674188613892, -0.4775807559490204, -0.7844572067260742, -2.056506633758545, -0.7972025275230408, 0.21798621118068695, 1.0484508275985718, 0.4483281970024109, -1.8442293405532837, -0.46495744585990906, 1.7720255851745605, 0.4276324510574341, -3.008514881134033, 0.3000965714454651, -1.6341801881790161, 1.5132224559783936, 1.220107078552246, -0.003907322883605957, -2.718918561935425, -1.5417039394378662, 1.154658555984497, 1.1109416484832764, 2.4077353477478027, 0.8465512990951538, 3.0806596279144287, 2.2244746685028076, 1.8841195106506348, 1.9113889932632446, -0.5358640551567078, 1.8105906248092651, 0.4164886772632599, -1.2179781198501587, 2.266010284423828, -0.9688494205474854, -0.22330635786056519, 0.43245023488998413, -0.2381994128227234, 1.175771951675415, 0.582304835319519, -1.2274727821350098, -0.7884660363197327, -0.8477904796600342, 0.7218979597091675, 0.7082422971725464, -1.9596049785614014, -1.1654788255691528]","[0.0, 1.0]","[12.609601020812988, 13.26416015625]",9.478101751766818,10.513648669041254,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9858766794204712, 0.022454433143138885, -2.564624309539795, -1.9969221353530884, 1.313017725944519, 0.8871160745620728, -0.7466192245483398, -1.0277880430221558, 0.20279769599437714, -0.29355567693710327, -0.5156157612800598, -1.7551379203796387, 0.6985540986061096, -1.6552542448043823, 2.0810093879699707, 2.4960992336273193, 2.3096518516540527, 1.84353506565094, -1.3912674188613892, -0.4775807559490204, -0.7844572067260742, -2.056506633758545, -0.7972025275230408, 0.21798621118068695, 1.0484508275985718, 0.4483281970024109, -1.8442293405532837, -0.46495744585990906, 1.7720255851745605, 0.4276324510574341, -3.008514881134033, 0.3000965714454651, -1.6341801881790161, 1.5132224559783936, 1.220107078552246, -0.003907322883605957, -2.718918561935425, -1.5417039394378662, 1.154658555984497, 1.1109416484832764, 2.4077353477478027, 0.8465512990951538, 3.0806596279144287, 2.2244746685028076, 1.8841195106506348, 1.9113889932632446, -0.5358640551567078, 1.8105906248092651, 0.4164886772632599, -1.2179781198501587, 2.266010284423828, -0.9688494205474854, -0.22330635786056519, 0.43245023488998413, -0.2381994128227234, 1.175771951675415, 0.582304835319519, -1.2274727821350098, -0.7884660363197327, -0.8477904796600342, 0.7218979597091675, 0.7082422971725464, -1.9596049785614014, -1.1654788255691528]",[2.0],[13.918720245361328],9.712946060594602,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9858766794204712, 0.022454433143138885, -2.564624309539795, -1.9969221353530884, 1.313017725944519, 0.8871160745620728, -0.7466192245483398, -1.0277880430221558, 0.20279769599437714, -0.29355567693710327, -0.5156157612800598, -1.7551379203796387, 0.6985540986061096, -1.6552542448043823, 2.0810093879699707, 2.4960992336273193, 2.3096518516540527, 1.84353506565094, -1.3912674188613892, -0.4775807559490204, -0.7844572067260742, -2.056506633758545, -0.7972025275230408, 0.21798621118068695, 1.0484508275985718, 0.4483281970024109, -1.8442293405532837, -0.46495744585990906, 1.7720255851745605, 0.4276324510574341, -3.008514881134033, 0.3000965714454651, -1.6341801881790161, 1.5132224559783936, 1.220107078552246, -0.003907322883605957, -2.718918561935425, -1.5417039394378662, 1.154658555984497, 1.1109416484832764, 2.4077353477478027, 0.8465512990951538, 3.0806596279144287, 2.2244746685028076, 1.8841195106506348, 1.9113889932632446, -0.5358640551567078, 1.8105906248092651, 0.4164886772632599, -1.2179781198501587, 2.266010284423828, -0.9688494205474854, -0.22330635786056519, 0.43245023488998413, -0.2381994128227234, 1.175771951675415, 0.582304835319519, -1.2274727821350098, -0.7884660363197327, -0.8477904796600342, 0.7218979597091675, 0.7082422971725464, -1.9596049785614014, -1.1654788255691528]",[3.0],[14.573278427124023],9.712832394539472,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9858766794204712, 0.022454433143138885, -2.564624309539795, -1.9969221353530884, 1.313017725944519, 0.8871160745620728, -0.7466192245483398, -1.0277880430221558, 0.20279769599437714, -0.29355567693710327, -0.5156157612800598, -1.7551379203796387, 0.6985540986061096, -1.6552542448043823, 2.0810093879699707, 2.4960992336273193, 2.3096518516540527, 1.84353506565094, -1.3912674188613892, -0.4775807559490204, -0.7844572067260742, -2.056506633758545, -0.7972025275230408, 0.21798621118068695, 1.0484508275985718, 0.4483281970024109, -1.8442293405532837, -0.46495744585990906, 1.7720255851745605, 0.4276324510574341, -3.008514881134033, 0.3000965714454651, -1.6341801881790161, 1.5132224559783936, 1.220107078552246, -0.003907322883605957, -2.718918561935425, -1.5417039394378662, 1.154658555984497, 1.1109416484832764, 2.4077353477478027, 0.8465512990951538, 3.0806596279144287, 2.2244746685028076, 1.8841195106506348, 1.9113889932632446, -0.5358640551567078, 1.8105906248092651, 0.4164886772632599, -1.2179781198501587, 2.266010284423828, -0.9688494205474854, -0.22330635786056519, 0.43245023488998413, -0.2381994128227234, 1.175771951675415, 0.582304835319519, -1.2274727821350098, -0.7884660363197327, -0.8477904796600342, 0.7218979597091675, 0.7082422971725464, -1.9596049785614014, -1.1654788255691528]",[4.0],[15.227837562561035],9.871043039142046,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9858766794204712, 0.022454433143138885, -2.564624309539795, -1.9969221353530884, 1.313017725944519, 0.8871160745620728, -0.7466192245483398, -1.0277880430221558, 0.20279769599437714, -0.29355567693710327, -0.5156157612800598, -1.7551379203796387, 0.6985540986061096, -1.6552542448043823, 2.0810093879699707, 2.4960992336273193, 2.3096518516540527, 1.84353506565094, -1.3912674188613892, -0.4775807559490204, -0.7844572067260742, -2.056506633758545, -0.7972025275230408, 0.21798621118068695, 1.0484508275985718, 0.4483281970024109, -1.8442293405532837, -0.46495744585990906, 1.7720255851745605, 0.4276324510574341, -3.008514881134033, 0.3000965714454651, -1.6341801881790161, 1.5132224559783936, 1.220107078552246, -0.003907322883605957, -2.718918561935425, -1.5417039394378662, 1.154658555984497, 1.1109416484832764, 2.4077353477478027, 0.8465512990951538, 3.0806596279144287, 2.2244746685028076, 1.8841195106506348, 1.9113889932632446, -0.5358640551567078, 1.8105906248092651, 0.4164886772632599, -1.2179781198501587, 2.266010284423828, -0.9688494205474854, -0.22330635786056519, 0.43245023488998413, -0.2381994128227234, 1.175771951675415, 0.582304835319519, -1.2274727821350098, -0.7884660363197327, -0.8477904796600342, 0.7218979597091675, 0.7082422971725464, -1.9596049785614014, -1.1654788255691528]",[5.0],[15.882397651672363],9.839955284314403,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9858766794204712, 0.022454433143138885, -2.564624309539795, -1.9969221353530884, 1.313017725944519, 0.8871160745620728, -0.7466192245483398, -1.0277880430221558, 0.20279769599437714, -0.29355567693710327, -0.5156157612800598, -1.7551379203796387, 0.6985540986061096, -1.6552542448043823, 2.0810093879699707, 2.4960992336273193, 2.3096518516540527, 1.84353506565094, -1.3912674188613892, -0.4775807559490204, -0.7844572067260742, -2.056506633758545, -0.7972025275230408, 0.21798621118068695, 1.0484508275985718, 0.4483281970024109, -1.8442293405532837, -0.46495744585990906, 1.7720255851745605, 0.4276324510574341, -3.008514881134033, 0.3000965714454651, -1.6341801881790161, 1.5132224559783936, 1.220107078552246, -0.003907322883605957, -2.718918561935425, -1.5417039394378662, 1.154658555984497, 1.1109416484832764, 2.4077353477478027, 0.8465512990951538, 3.0806596279144287, 2.2244746685028076, 1.8841195106506348, 1.9113889932632446, -0.5358640551567078, 1.8105906248092651, 0.4164886772632599, -1.2179781198501587, 2.266010284423828, -0.9688494205474854, -0.22330635786056519, 0.43245023488998413, -0.2381994128227234, 1.175771951675415, 0.582304835319519, -1.2274727821350098, -0.7884660363197327, -0.8477904796600342, 0.7218979597091675, 0.7082422971725464, -1.9596049785614014, -1.1654788255691528]",[6.0],[16.536956787109375],9.793380541473342,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9858766794204712, 0.022454433143138885, -2.564624309539795, -1.9969221353530884, 1.313017725944519, 0.8871160745620728, -0.7466192245483398, -1.0277880430221558, 0.20279769599437714, -0.29355567693710327, -0.5156157612800598, -1.7551379203796387, 0.6985540986061096, -1.6552542448043823, 2.0810093879699707, 2.4960992336273193, 2.3096518516540527, 1.84353506565094, -1.3912674188613892, -0.4775807559490204, -0.7844572067260742, -2.056506633758545, -0.7972025275230408, 0.21798621118068695, 1.0484508275985718, 0.4483281970024109, -1.8442293405532837, -0.46495744585990906, 1.7720255851745605, 0.4276324510574341, -3.008514881134033, 0.3000965714454651, -1.6341801881790161, 1.5132224559783936, 1.220107078552246, -0.003907322883605957, -2.718918561935425, -1.5417039394378662, 1.154658555984497, 1.1109416484832764, 2.4077353477478027, 0.8465512990951538, 3.0806596279144287, 2.2244746685028076, 1.8841195106506348, 1.9113889932632446, -0.5358640551567078, 1.8105906248092651, 0.4164886772632599, -1.2179781198501587, 2.266010284423828, -0.9688494205474854, -0.22330635786056519, 0.43245023488998413, -0.2381994128227234, 1.175771951675415, 0.582304835319519, -1.2274727821350098, -0.7884660363197327, -0.8477904796600342, 0.7218979597091675, 0.7082422971725464, -1.9596049785614014, -1.1654788255691528]",[7.0],[17.19151496887207],9.543913146048999,,"43,42,15,39,17,40,38",true
